ORIGINAL_SESSIONS,ORIGINAL_TLV,sessions,tlv,count,a_bike,a_casual,a_dance,a_golf,a_hiking,a_on_the_move,a_onthemove,a_running,a_studio,a_swim,a_tennis,a_trail_running,a_training,a_travel,a_yoga,c_5_year_basic,c_abc,c_align,c_all_yours,c_allyours,c_always_in_motion,c_alwaysinmotion,c_at_ease,c_atease,c_base_pace,c_basepace,c_blissfeel,c_bowline,c_built_to_move,c_chargefeel,c_city_sweat,c_citysweat,c_cityverse,c_commission,c_cool_racerback,c_dance_studio,c_dancestudio,c_define,c_drysense,c_ebb_to_street,c_ebbtostreet,c_energy,c_engineered_warmth,c_enlite,c_everywhere,c_fast&free,c_fast_&_free,c_free_to_be,c_fundamental,c_groove,c_hold_tight,c_hotty_hot,c_hottyhot,c_instill,c_invigorate,c_license_to_train,c_licensetotrain,c_like_a_cloud,c_likeacloud,c_loungeful,c_love,c_lululemon_lab,c_metal_vent_tech,c_metalventtech,c_pace_breaker,c_perfectly_oversized,c_perfectlyoversized,c_power_pivot,c_power_thru,c_ready_to_rulu,c_restfeel,c_scuba,c_sculpt,c_soft_jersey,c_speed_up,c_speedup,c_steady_state,c_strongfeel,c_surge,c_swift_speed,c_swiftly,c_swiftspeed,c_t.h.e.,c_wunder_puff,c_wunder_train,c_wunder_under,c_wundermost,c_wundertrain,c_wunderunder,c_zeroed_in,cat_accessories,cat_all_bras,cat_allbras,cat_bags,cat_bestsellers,cat_bodysuits,cat_bouteilles_d^eau,cat_button_down_shirts,cat_camisoles,cat_can,cat_capris,cat_chaussettes,cat_coats&jackets,cat_coats_&_jackets,cat_commerceroot,cat_dresses,cat_early_access,cat_equipment,cat_femmes,cat_gift_ideas,cat_giftideas,cat_gloves_&_mittens,cat_hair_accessories,cat_hats,cat_hauts,cat_hauts_à_capuchon_et_chandails,cat_hommes,cat_hoodies&sweatshirts,cat_hoodies_&_sweatshirts,cat_joggers,cat_jumpsuits_&_rompers,cat_jupes,cat_lab_shop,cat_leggings,cat_long_sleeve_shirts,cat_loungewear,cat_manches_courtes,cat_manteaux,cat_manteaux_+_vestes,cat_matching_sets,cat_nos_succès,cat_nouveautés,cat_pantalons,cat_pantalons_d^entraînement,cat_pantalons_de_jogging,cat_pants,cat_polo_shirts,cat_sacs,cat_scarves_&_wraps,cat_shirts,cat_shoes,cat_shop_outfits,cat_short_sleeve_shirts,cat_shorts,cat_shortsleeveshirts,cat_skirts,cat_socks,cat_sous-vêtements,cat_soutiens-gorge_sport,cat_special_edition,cat_sports_bras,cat_sweaters,cat_sweatpants,cat_swim_trunks,cat_swimsuits,cat_t-shirts,cat_tank_tops,cat_tanktops,cat_team_canada_,cat_tights,cat_tricots,cat_trousers,cat_underwear,cat_usa,cat_vêtements_de_détente,cat_water_bottles,cat_we_made_too_much,cat_wemadetoomuch,cat_what^s_new,cat_what^snew,cat_women^s_0-14,cat_yoga_mats,cat_yogaaccessories,clr_black,clr_black_&_white,clr_black_&_white_,clr_blanc,clr_blue,clr_brown,clr_burgundy,clr_camo,clr_gold,clr_green,clr_grey,clr_khaki,clr_metallic,clr_navy,clr_neon,clr_neutral,clr_noir,clr_olive,clr_orange,clr_pastel,clr_pink,clr_printed,clr_purple,clr_red,clr_rose,clr_striped,clr_tie_dye,clr_white,clr_yellow,g_all,g_men,g_women,gift_all
1212,196,0.303357,0.00224,0.002551,0,0,0,0,0,0.004556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01023,0,0
1063,581,0.266032,0.002813,0.028061,0,0,0,0,0,0.038724,0,0,0,0,0,0,0,0,0,0,0.013072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017143,0.105769,0,0,0,0,0,0.314286,0,0,0,0,0,0,0,0,0,0.05298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045977,0,0,0,0,0.013889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084399,0,0
1016,484,0.254259,0.002668,0.00085,0,0,0,0,0,0.002278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005115,0,0
1016,0,0.254259,0.001948,0.001701,0,0,0,0,0,0.002278,0,0,0,0,0,0,0,0,0.001883,0,0,0.00491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015152,0,0,0,0,0,0,0,0,0.001947,0
3623,1077,0.907315,0.00355,0.016156,0,0,0,0,0,0.012528,0,0.021028,0,0,0,0,0,0,0,0,0,0.006547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078431,0,0,0,0,0,0,0,0,0.006211,0.057554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008929,0,0,0,0.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005714,0,0,0,0,0.008333,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001727,0.007673,0.014606,0
1017,0,0.254509,0.001948,0.002551,0,0,0,0,0,0.004556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005181,0,0.000974,0
1022,214,0.255762,0.002267,0,0,0,0,0,0,0.001139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000974,0
3959,16566,0.991483,0.026587,0.144558,0,0,0,0,0,0.179954,0,0.002336,0,0,0.166667,0,0,0,0.007533,0,0.039216,0.090016,0.038462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105263,0,0.082803,0,0,0,0,0,0,0.05298,0,0,0,0,0.028037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231707,0,0,0,0,0,0.037267,0,0,0,0,0,0,0,0,0.006689,0,0,0,0,0,0.018868,0,0,0,0.058036,0,0,0,0.056,0.058824,0,0,0,0,0.060345,0,0,0.019499,0,0.16,0.034483,0,0,0.176471,0,0,0,0,0,0,0,0,0.194286,0,0,0,0,0.008333,0.06,0,0,0,0,0,0,0,0,0,0,0.046358,0,0,0,0.029851,0,0,0,0.115789,0,0,0,0,0,0,0,0.233333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043337,0,0.006696,0,0,0,0,0.009852,0,0,0,0.039039,0.12963,0.065574,0,0,0.156069,0.368421,0.018692,0,0,0,0,0,0,0,0,0,0,0.030303,0,0,0,0,0.235669,0,0.051813,0.007673,0.134372,0
2838,102,0.710671,0.0021,0.005952,0,0,0,0,0,0.003417,0,0.002336,0,0.1,0,0,0,0,0,0,0,0.00491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010526,0,0,0,0,0,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,0,0,0,0,0.001083,0,0,0,0,0,0,0.004926,0,0,0,0.009009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015152,0,0,0,0,0,0,0,0,0,0,0,0.006816,0
2359,2472,0.590681,0.005625,0.017007,0,0,0,0,0.0625,0.017084,0,0,0,0,0,0,0.004425,0,0.001883,0,0,0.001637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05303,0,0,0,0,0,0.057143,0,0,0,0,0,0,0,0,0,0.00207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013245,0,0,0,0,0,0,0,0.021053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004334,0,0.008929,0,0,0,0,0,0,0,0,0.012012,0.009259,0,0,0,0.011561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001727,0,0.019474,0
1066,0,0.266784,0.001948,0.00085,0,0,0,0,0,0.001139,0,0.002336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004464,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007576,0,0,0,0,0,0,0.001727,0,0.000974,0
1022,136,0.255762,0.002151,0,0,0,0,0,0,0.001139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001727,0,0,0
1022,725,0.255762,0.003027,0.00085,0,0,0,0,0,0.002278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001947,0
1022,2849,0.255762,0.006186,0.002551,0,0,0,0,0,0.004556,0,0,0,0,0,0,0,0,0,0.114286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,38,0.255762,0.002005,0.014456,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002558,0,0
2538,2952,0.635521,0.006339,0.026361,0,0,0,0,0,0.020501,0,0.002336,0,0,0,0,0.035398,0,0.009416,0,0,0.003273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072368,0,0,0,0.012987,0,0,0,0,0,0,0,0,0,0,0,0.006757,0,0.095238,0,0,0,0,0,0,0.052632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003344,0,0,0,0.089286,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009751,0,0.03125,0,0,0,0,0,0,0,0,0.018018,0.018519,0,0,0,0,0.022556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003454,0,0.028238,0
2862,884,0.716683,0.003263,0.045068,0,0,0,0,0,0.047836,0,0,0,0,0,0,0,0,0.022599,0,0.006536,0.02946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047619,0,0,0,0,0,0,0,0,0,0,0,0.010714,0,0,0,0,0,0,0,0,0,0,0.092,0,0,0,0,0,0.060345,0,0,0.002786,0,0,0,0,0,0.029412,0,0,0,0,0,0,0,0,0.005714,0,0,0,0,0,0,0.114286,0,0,0,0,0,0,0,0,0,0.072848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001083,0,0.011161,0,0,0,0,0.049261,0,0,0,0,0,0,0,0,0.023121,0,0,0,0,0.048951,0,0,0,0,0,0.047619,0,0.007576,0,0,0,0,0,0,0.001727,0.002558,0.049659,0
1022,1422,0.255762,0.004063,0,0,0,0,0,0,0.001139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027778,0,0,0,0,0,0,0,0,0,0,0.001642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002558,0,0
3159,1394,0.791082,0.004022,0.056122,0,0,0,0,0.015625,0.060364,0,0.030374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038217,0,0,0,0,0,0,0.02649,0,0,0,0,0,0,0.135135,0,0,0,0,0,0,0,0,0.039474,0,0,0,0,0.04878,0,0,0,0,0,0.024845,0,0,0.034483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058036,0,0,0,0.028,0,0,0,0,0,0,0,0,0.019499,0,0,0,0,0,0.029412,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00995,0,0.034483,0,0.031579,0,0.058824,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016251,0,0.004464,0,0,0,0,0.036125,0.518519,0,0,0,0,0,0,0,0,0.045113,0,0,0,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,0,0,0.008636,0.002558,0.056475,0.03576
1178,68,0.29484,0.00205,0.005952,0,0,0,0,0,0.009112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00779,0
2396,3694,0.59995,0.007442,0.072279,0,0,0,0,0,0.01139,0,0.067757,0,0,0,0,0.057522,0,0.06403,0,0,0.06874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008475,0,0,0,0,0,0,0,0,0,0.157895,0,0,0.021818,0,0,0,0,0.02027,0,0,0,0.030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114943,0,0,0,0,0,0,0,0,0,0.071429,0,0,0,0,0,0.004464,0,0,0,0.02,0,0,0,0,0,0.077586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,0,0,0,0,0.019868,0,0,0,0.129353,0,0,0,0.157895,0,0,0,0,0,0,0.076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002232,0,0,0,0,0.019704,0,0,0,0.021021,0.074074,0,0,0,0,0.075188,0,0,0,0.027972,0,0,0.296296,0.012821,0.121212,0.114286,0,0,0,0,0,0,0.012739,0,0.001727,0,0.082765,0
1102,472,0.275802,0.00265,0.001701,0,0,0,0,0,0,0,0.007009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007673,0,0
1282,191,0.320892,0.002232,0.017007,0,0,0,0,0,0.003417,0,0.023364,0,0,0,0,0.00885,0,0.011299,0,0,0.00491,0,0,0,0,0,0,0,0,0.018018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263158,0,0,0,0.02027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016722,0,0,0,0.017857,0,0,0,0,0,0,0.058824,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086957,0.042105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009751,0,0,0,0,0,0,0,0,0,0,0.015015,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038462,0.030303,0,0,0.030303,0,0,0,0,0,0,0.006908,0,0.016553,0
1540,684,0.385521,0.002966,0.001701,0,0,0,0,0,0.003417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002921,0
3959,394,0.991483,0.002534,0.136054,0,0,0,0.018868,0,0.075171,0,0,0,0,0,0,0.022124,0,0.167608,0,0,0.134206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146497,0,0,0,0.05102,0,0,0,0,0.014545,0.052632,0,0.018692,0,0.006757,0,0,0,0,0,0.072289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034483,0,0,0,0,0,0,0.003571,0.026786,0,0.018868,0,0,0,0.008929,0.029412,0,0.015385,0.072,0,0,0,0,0,0.060345,0,0,0.072423,0,0,0,0,0,0.058824,0,0,0,0,0,0,0,0,0.005714,0,0,0,0,0.058333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059701,0,0,0,0,0,0,0,0,0,0,0.038462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084507,0,0.004464,0,0,0,0,0.037767,0,0,0,0.054054,0.00463,0.032787,0,0,0.16185,0.120301,0.046729,0,0,0,0.469565,0,0,0,0,0,0,0,0,0,0,0,0.006369,0,0.058722,0.01023,0.113924,0
1026,122,0.256764,0.00213,0.004252,0,0,0,0,0,0,0,0.014019,0,0,0,0,0,0,0,0,0,0.001637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003344,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076923,0,0,0,0,0,0,0,0,0,0,0,0,0.005842,0
